1979/07/12, 0.4217486417833542
1979/07/24, 0.37588656970069506
1979/08/09, 0.49649259195646467
1979/08/23, 0.2249288122723122
1979/09/06, 0.2852074161792756
1979/09/24, 0.4125064407944098
1979/10/08, 0.34652739484555645
1979/10/23, 0.42020827495186347
1979/11/04, 0.26597091020854613
1979/11/19, 0.3016633069072435
1979/12/04, 0.28707682850763405
1979/12/18, 0.24568037388246555
1979/12/31, 0.28138181029261544
1980/01/14, 0.3327183316308542
1980/01/27, 0.2611599757735732
1980/02/12, 0.2286893322365149
1980/02/24, 0.3124404509008072
1980/03/07, 0.16490512822830694
1980/03/30, 0.23408784791589454
1980/04/06, 0.22735507082613926
1980/04/21, 0.3412608589533822
1980/05/04, 0.16578740406606218
1980/05/18, 0.2942218164396192
1980/06/01, 0.2561772868210046
1980/06/13, 0.2527765473726078
1980/06/28, 0.35327282753134515
